,accentcity,city,country,geopoint,latitude,longitude,population,region,point_count
14797,Littleton,littleton,us,"[39.6133333, -105.0161111]",39.6133333,-105.0161111,40947.0,CO,9
34631,Mooresville,mooresville,us,"[39.6127778, -86.3741667]",39.6127778,-86.3741667,11417.0,IN,3
82091,Fernley,fernley,us,"[39.6080556, -119.2508333]",39.6080556,-119.2508333,11974.0,NV,3
48762,Elkton,elkton,us,"[39.6066667, -75.8336111]",39.6066667,-75.8336111,14686.0,MD,3
88655,Circleville,circleville,us,"[39.6005556, -82.9461111]",39.6005556,-82.9461111,13259.0,OH,3
120276,Price,price,us,"[39.5994444, -110.81]",39.5994444,-110.81,8069.0,UT,2
82088,Sun Valley,sun valley,us,"[39.5963889, -119.775]",39.5963889,-119.775,24009.0,NV,5
14807,Columbine,columbine,us,"[39.5877778, -105.0688889]",39.5877778,-105.0688889,23353.0,CO,5
14795,Southglenn,southglenn,us,"[39.5872222, -104.9522222]",39.5872222,-104.9522222,42268.0,CO,9
14805,Castlewood,castlewood,us,"[39.5847222, -104.9005556]",39.5847222,-104.9005556,25271.0,CO,6
14788,Centennial,centennial,us,"[39.5791667, -104.8763889]",39.5791667,-104.8763889,96930.0,CO,20
14799,Ken Caryl,ken caryl,us,"[39.5758333, -105.1116667]",39.5758333,-105.1116667,33365.0,CO,7
48751,Westminster,westminster,us,"[39.5752778, -76.9961111]",39.5752778,-76.9961111,17862.0,MD,4
37727,Atchison,atchison,us,"[39.5630556, -95.1213889]",39.5630556,-95.1213889,10068.0,KS,3
88664,Franklin,franklin,us,"[39.5588889, -84.3041667]",39.5588889,-84.3041667,12596.0,OH,3
14787,Highlands Ranch,highlands ranch,us,"[39.5538889, -104.9688889]",39.5538889,-104.9688889,101565.0,CO,21
88628,Springboro,springboro,us,"[39.5522222, -84.2333333]",39.5522222,-84.2333333,16947.0,OH,4
14832,Glenwood Springs,glenwood springs,us,"[39.5505556, -107.3241667]",39.5505556,-107.3241667,8540.0,CO,2
48782,Havre de Grace,havre de grace,us,"[39.5491667, -76.0919444]",39.5491667,-76.0919444,11505.0,MD,3
31112,Taylorville,taylorville,us,"[39.5488889, -89.2944444]",39.5488889,-89.2944444,11197.0,IL,3
82084,Sparks,sparks,us,"[39.535, -119.7516667]",39.535,-119.7516667,84662.0,NV,17
82080,Reno,reno,us,"[39.5297222, -119.8127778]",39.5297222,-119.8127778,202142.0,NV,41
34609,Shelbyville,shelbyville,us,"[39.5213889, -85.7769444]",39.5213889,-85.7769444,17815.0,IN,4
14796,Parker,parker,us,"[39.5186111, -104.7608333]",39.5186111,-104.7608333,41059.0,CO,9
88537,Middletown,middletown,us,"[39.515, -84.3983333]",39.515,-84.3983333,52834.0,OH,11
9720,Oroville,oroville,us,"[39.5138889, -121.5552778]",39.5138889,-121.5552778,13197.0,CA,3
48765,Aberdeen,aberdeen,us,"[39.5094444, -76.1644444]",39.5094444,-76.1644444,14437.0,MD,3
88600,Oxford,oxford,us,"[39.5069444, -84.7452778]",39.5069444,-84.7452778,20875.0,OH,5
31040,Charleston,charleston,us,"[39.4961111, -88.1761111]",39.4961111,-88.1761111,19399.0,IL,4
78260,Vineland,vineland,us,"[39.4861111, -75.0261111]",39.4861111,-75.0261111,58122.0,NJ,12
134431,Fairmont,fairmont,us,"[39.485, -80.1427778]",39.485,-80.1427778,18820.0,WV,4
31050,Mattoon,mattoon,us,"[39.4830556, -88.3727778]",39.4830556,-88.3727778,17711.0,IL,4
48747,Cockeysville,cockeysville,us,"[39.4811111, -76.6441667]",39.4811111,-76.6441667,20040.0,MD,5
88686,Trenton,trenton,us,"[39.4808333, -84.4577778]",39.4808333,-84.4577778,11000.0,OH,3
34602,Franklin,franklin,us,"[39.4805556, -86.055]",39.4805556,-86.055,21653.0,IN,5
82092,Fallon,fallon,us,"[39.4736111, -118.7763889]",39.4736111,-118.7763889,8126.0,NV,2
48734,Reisterstown,reisterstown,us,"[39.4694444, -76.8297222]",39.4694444,-76.8297222,24447.0,MD,5
34575,Terre Haute,terre haute,us,"[39.4666667, -87.4138889]",39.4666667,-87.4138889,57063.0,IN,12
48781,Joppatowne,joppatowne,us,"[39.4577778, -76.3555556]",39.4577778,-76.3555556,11716.0,MD,3
134434,Martinsburg,martinsburg,us,"[39.4561111, -77.9641667]",39.4561111,-77.9641667,15616.0,WV,4
17407,Middletown,middletown,us,"[39.4494444, -75.7166667]",39.4494444,-75.7166667,6781.0,DE,2
88667,Wilmington,wilmington,us,"[39.4452778, -83.8286111]",39.4452778,-83.8286111,12312.0,OH,3
88602,Lebanon,lebanon,us,"[39.4352778, -84.2030556]",39.4352778,-84.2030556,20345.0,OH,5
48776,Mays Chapel,mays chapel,us,"[39.4330556, -76.6497222]",39.4330556,-76.6497222,12278.0,MD,3
34629,Martinsville,martinsville,us,"[39.4277778, -86.4283333]",39.4277778,-86.4283333,11617.0,IN,3
78304,Bridgeton,bridgeton,us,"[39.4272222, -75.2344444]",39.4272222,-75.2344444,22945.0,NJ,5
48725,Owings Mills,owings mills,us,"[39.4194444, -76.7805556]",39.4194444,-76.7805556,27415.0,MD,6
48738,Edgewood,edgewood,us,"[39.4186111, -76.2947222]",39.4186111,-76.2947222,23492.0,MD,5
62824,Moberly,moberly,us,"[39.4183333, -92.4380556]",39.4183333,-92.4380556,13849.0,MO,3
88647,Marietta,marietta,us,"[39.4152778, -81.455]",39.4152778,-81.455,13795.0,OH,3
48697,Frederick,frederick,us,"[39.4141667, -77.4108333]",39.4141667,-77.4108333,57297.0,MD,12
48716,Perry Hall,perry hall,us,"[39.4125, -76.4638889]",39.4125,-76.4638889,32530.0,MD,7
78368,Brigantine,brigantine,us,"[39.41, -74.365]",39.41,-74.365,12670.0,NJ,3
48709,Eldersburg,eldersburg,us,"[39.4036111, -76.9505556]",39.4036111,-76.9505556,38366.0,MD,8
78291,Millville,millville,us,"[39.4019444, -75.0397222]",39.4019444,-75.0397222,27390.0,NJ,6
48699,Towson,towson,us,"[39.4013889, -76.6022222]",39.4013889,-76.6022222,53749.0,MD,11
88534,Hamilton,hamilton,us,"[39.3994444, -84.5613889]",39.3994444,-84.5613889,61445.0,OH,13
48720,Carney,carney,us,"[39.3941667, -76.5238889]",39.3941667,-76.5238889,30078.0,MD,7
78317,Pleasantville,pleasantville,us,"[39.3897222, -74.5244444]",39.3897222,-74.5244444,19039.0,NJ,4
48718,Parkville,parkville,us,"[39.3772222, -76.54]",39.3772222,-76.54,31362.0,MD,7
48790,Mount Airy,mount airy,us,"[39.3761111, -77.155]",39.3761111,-77.155,8714.0,MD,2
48717,Pikesville,pikesville,us,"[39.3741667, -76.7227778]",39.3741667,-76.7227778,31882.0,MD,7
14798,Castle Rock,castle rock,us,"[39.3722222, -104.8555556]",39.3722222,-104.8555556,38814.0,CO,8
48715,Randallstown,randallstown,us,"[39.3672222, -76.7955556]",39.3672222,-76.7955556,33811.0,MD,7
78273,Atlantic City,atlantic city,us,"[39.3641667, -74.4233333]",39.3641667,-74.4233333,40554.0,NJ,9
48775,Overlea,overlea,us,"[39.3633333, -76.5208333]",39.3633333,-76.5208333,12341.0,MD,3
88567,Mason,mason,us,"[39.36, -84.31]",39.36,-84.31,30988.0,OH,7
48723,Milford Mill,milford mill,us,"[39.3477778, -76.7702778]",39.3477778,-76.7702778,29074.0,MD,6
88547,Fairfield,fairfield,us,"[39.3458333, -84.5605556]",39.3458333,-84.5605556,43121.0,OH,9
48730,Lochearn,lochearn,us,"[39.3405556, -76.7225]",39.3405556,-76.7225,25672.0,MD,6
78367,Ventnor City,ventnor city,us,"[39.3402778, -74.4777778]",39.3402778,-74.4777778,12699.0,NJ,3
62832,Excelsior Springs,excelsior springs,us,"[39.3391667, -94.2258333]",39.3391667,-94.2258333,11422.0,MO,3
48773,Rossville,rossville,us,"[39.3383333, -76.48]",39.3383333,-76.48,12804.0,MD,3
34636,Greensburg,greensburg,us,"[39.3372222, -85.4836111]",39.3372222,-85.4836111,10601.0,IN,3
48737,Middle River,middle river,us,"[39.3341667, -76.4397222]",39.3341667,-76.4397222,24019.0,MD,5
88596,Chillicothe,chillicothe,us,"[39.3330556, -82.9825]",39.3330556,-82.9825,22180.0,OH,5
88589,Athens,athens,us,"[39.3291667, -82.1013889]",39.3291667,-82.1013889,23180.0,OH,5
9694,Truckee,truckee,us,"[39.3280556, -120.1822222]",39.3280556,-120.1822222,15771.0,CA,4
134438,Vienna,vienna,us,"[39.3269444, -81.5486111]",39.3269444,-81.5486111,10909.0,WV,3
48748,Rosedale,rosedale,us,"[39.32, -76.5158333]",39.32,-76.5158333,19736.0,MD,4
78375,Somers Point,somers point,us,"[39.3175, -74.595]",39.3175,-74.595,11698.0,NJ,3
37705,Leavenworth,leavenworth,us,"[39.3111111, -94.9222222]",39.3111111,-94.9222222,34880.0,KS,7
48708,Essex,essex,us,"[39.3091667, -76.4752778]",39.3091667,-76.4752778,38851.0,MD,8
48766,Green Valley,green valley,us,"[39.3091667, -77.2975]",39.3091667,-77.2975,14091.0,MD,3
17408,Smyrna,smyrna,us,"[39.2997222, -75.605]",39.2997222,-75.605,6691.0,DE,2
88619,Forest Park,forest park,us,"[39.2902778, -84.5041667]",39.2902778,-84.5041667,18106.0,OH,4
48689,Baltimore,baltimore,us,"[39.2902778, -76.6125]",39.2902778,-76.6125,610892.0,MD,123
48772,Calverton,calverton,us,"[39.2894444, -76.6605556]",39.2894444,-76.6605556,13083.0,MD,3
48774,Damascus,damascus,us,"[39.2883333, -77.2041667]",39.2883333,-77.2041667,12466.0,MD,3
88695,Springdale,springdale,us,"[39.2869444, -84.4852778]",39.2869444,-84.4852778,9785.0,OH,2
134433,Clarksburg,clarksburg,us,"[39.2805556, -80.3447222]",39.2805556,-80.3447222,16232.0,WV,4
78337,Ocean City,ocean city,us,"[39.2775, -74.575]",39.2775,-74.575,15637.0,NJ,4
48704,Catonsville,catonsville,us,"[39.2719444, -76.7322222]",39.2719444,-76.7322222,42827.0,MD,9
88687,Loveland,loveland,us,"[39.2688889, -84.2638889]",39.2688889,-84.2638889,10993.0,OH,3
88656,Sharonville,sharonville,us,"[39.2680556, -84.4133333]",39.2680556,-84.4133333,13250.0,OH,3
48692,Ellicott City,ellicott city,us,"[39.2672222, -76.7986111]",39.2672222,-76.7986111,66215.0,MD,14
134427,Parkersburg,parkersburg,us,"[39.2666667, -81.5616667]",39.2666667,-81.5616667,31564.0,WV,7
48745,Arbutus,arbutus,us,"[39.2544444, -76.7002778]",39.2544444,-76.7002778,20603.0,MD,5
48694,Dundalk,dundalk,us,"[39.2505556, -76.5208333]",39.2505556,-76.5208333,61659.0,MD,13
37724,Lansing,lansing,us,"[39.2486111, -94.9]",39.2486111,-94.9,10846.0,KS,3
88688,Northbrook,northbrook,us,"[39.2463889, -84.5836111]",39.2463889,-84.5836111,10786.0,OH,3
62791,Liberty,liberty,us,"[39.2461111, -94.4188889]",39.2461111,-94.4188889,29027.0,MO,6
48787,Edgemere,edgemere,us,"[39.2419444, -76.4483333]",39.2419444,-76.4483333,9401.0,MD,2
48690,Columbia,columbia,us,"[39.2402778, -76.8397222]",39.2402778,-76.8397222,96201.0,MD,20
88673,Blue Ash,blue ash,us,"[39.2319444, -84.3783333]",39.2319444,-84.3783333,11744.0,OH,3
48784,Brooklyn Park,brooklyn park,us,"[39.2283333, -76.6166667]",39.2283333,-76.6166667,11083.0,MD,3
88698,Montgomery,montgomery,us,"[39.2280556, -84.3541667]",39.2280556,-84.3541667,9431.0,OH,2
88693,Reading,reading,us,"[39.2236111, -84.4422222]",39.2236111,-84.4422222,10317.0,OH,3
9733,Grass Valley,grass valley,us,"[39.2191667, -121.06]",39.2191667,-121.06,12297.0,CA,3
88700,North College Hill,north college hill,us,"[39.2183333, -84.5508333]",39.2183333,-84.5508333,9361.0,OH,2
88649,White Oak,white oak,us,"[39.2130556, -84.5994444]",39.2130556,-84.5994444,13557.0,OH,3
48724,Elkridge,elkridge,us,"[39.2125, -76.7138889]",39.2125,-76.7138889,28734.0,MD,6
62792,Gladstone,gladstone,us,"[39.2038889, -94.5544444]",39.2038889,-94.5544444,27601.0,MO,6
34583,Columbus,columbus,us,"[39.2013889, -85.9213889]",39.2013889,-85.9213889,39395.0,IN,8
88650,Finneytown,finneytown,us,"[39.2002778, -84.5205556]",39.2002778,-84.5205556,13545.0,OH,3
122198,Winchester,winchester,us,"[39.1855556, -78.1636111]",39.1855556,-78.1636111,24895.0,VA,5
37702,Manhattan,manhattan,us,"[39.1836111, -96.5713889]",39.1836111,-96.5713889,45629.0,KS,10
48757,Ferndale,ferndale,us,"[39.1830556, -76.6405556]",39.1830556,-76.6405556,16163.0,MD,4
48706,Montgomery Village,montgomery village,us,"[39.1766667, -77.1955556]",39.1766667,-77.1955556,41721.0,MD,9
48693,Germantown,germantown,us,"[39.1730556, -77.2719444]",39.1730556,-77.2719444,64720.0,MD,13
62837,Mexico,mexico,us,"[39.1697222, -91.8827778]",39.1697222,-91.8827778,10788.0,MO,3
48767,Riviera Beach,riviera beach,us,"[39.1666667, -76.5083333]",39.1666667,-76.5083333,13573.0,MD,3
34571,Bloomington,bloomington,us,"[39.1652778, -86.5263889]",39.1652778,-86.5263889,71253.0,IN,15
82085,Carson City,carson city,us,"[39.1638889, -119.7663889]",39.1638889,-119.7663889,57341.0,NV,12
48707,Glen Burnie,glen burnie,us,"[39.1625, -76.625]",39.1625,-76.625,40317.0,MD,9
88526,Cincinnati,cincinnati,us,"[39.1619444, -84.4569444]",39.1619444,-84.4569444,306382.0,OH,62
17399,Dover,dover,us,"[39.1580556, -75.5247222]",39.1580556,-75.5247222,33286.0,DE,7
88603,Norwood,norwood,us,"[39.1555556, -84.4597222]",39.1555556,-84.4597222,20288.0,OH,5
48711,Olney,olney,us,"[39.1530556, -77.0672222]",39.1530556,-77.0672222,36957.0,MD,8
48756,Hillcrest Heights,hillcrest heights,us,"[39.1519444, -76.8922222]",39.1519444,-76.8922222,16253.0,MD,4
9693,Ukiah,ukiah,us,"[39.1502778, -123.2066667]",39.1502778,-123.2066667,15825.0,CA,4
9728,Marysville,marysville,us,"[39.1458333, -121.5902778]",39.1458333,-121.5902778,12530.0,CA,3
48753,Redland,redland,us,"[39.1452778, -77.1444444]",39.1452778,-77.1444444,17683.0,MD,4
48696,Gaithersburg,gaithersburg,us,"[39.1433333, -77.2016667]",39.1433333,-77.2016667,60062.0,MD,13
9495,Yuba City,yuba city,us,"[39.1405556, -121.6158333]",39.1405556,-121.6158333,52432.0,CA,11
48749,Green Haven,green haven,us,"[39.1394444, -76.5480556]",39.1394444,-76.5480556,19326.0,MD,4
48736,North Laurel,north laurel,us,"[39.1388889, -76.8708333]",39.1388889,-76.8708333,24046.0,MD,5
48705,Severn,severn,us,"[39.1369444, -76.6986111]",39.1369444,-76.6986111,42157.0,MD,9
48722,South Gate,south gate,us,"[39.1288889, -76.6261111]",39.1288889,-76.6261111,29658.0,MD,6
9710,Linda,linda,us,"[39.1277778, -121.5497222]",39.1277778,-121.5497222,13892.0,CA,3
62830,Marshall,marshall,us,"[39.1230556, -93.1966667]",39.1230556,-93.1966667,11813.0,MO,3
31093,Effingham,effingham,us,"[39.12, -88.5433333]",39.12,-88.5433333,12616.0,IL,3
9700,South Yuba City,south yuba city,us,"[39.1166667, -121.6380556]",39.1166667,-121.6380556,15217.0,CA,4
122185,Leesburg,leesburg,us,"[39.1155556, -77.5638889]",39.1155556,-77.5638889,37053.0,VA,8
37694,Kansas City,kansas city,us,"[39.1141667, -94.6272222]",39.1141667,-94.6272222,442028.0,KS,89
48768,Pasadena,pasadena,us,"[39.1072222, -76.5713889]",39.1072222,-76.5713889,13419.0,MD,3
48770,Lake Shore,lake shore,us,"[39.1069444, -76.4852778]",39.1069444,-76.4852778,13170.0,MD,3
62771,Kansas City,kansas city,us,"[39.0997222, -94.5783333]",39.0997222,-94.5783333,442028.0,MO,89
48743,Laurel,laurel,us,"[39.0991667, -76.8486111]",39.0991667,-76.8486111,20860.0,MD,5
9737,Olivehurst,olivehurst,us,"[39.0955556, -121.5511111]",39.0955556,-121.5511111,11919.0,CA,3
14809,Clifton,clifton,us,"[39.0919444, -108.4483333]",39.0919444,-108.4483333,19435.0,CO,4
39333,Newport,newport,us,"[39.0913889, -84.4958333]",39.0913889,-84.4958333,15674.0,KY,4
62774,Independence,independence,us,"[39.0911111, -94.4152778]",39.0911111,-94.4152778,110675.0,MO,23
48695,Rockville,rockville,us,"[39.0838889, -77.1530556]",39.0838889,-77.1530556,60646.0,MD,13
48728,Odenton,odenton,us,"[39.0838889, -76.7005556]",39.0838889,-76.7005556,26005.0,MD,6
39311,Covington,covington,us,"[39.0836111, -84.5086111]",39.0836111,-84.5086111,42153.0,KY,9
48729,North Potomac,north potomac,us,"[39.0827778, -77.2652778]",39.0827778,-77.2652778,25972.0,MD,6
48700,Aspen Hill,aspen hill,us,"[39.0794444, -77.0733333]",39.0794444,-77.0733333,53430.0,MD,11
14835,Redlands,redlands,us,"[39.0788889, -108.635]",39.0788889,-108.635,7877.0,CO,2
48739,Fairland,fairland,us,"[39.0761111, -76.9580556]",39.0761111,-76.9580556,23048.0,MD,5
48744,Colesville,colesville,us,"[39.0755556, -77.0022222]",39.0755556,-77.0022222,20606.0,MD,5
39334,Fort Thomas,fort thomas,us,"[39.075, -84.4472222]",39.075,-84.4472222,15654.0,KY,4
48719,Severna Park,severna park,us,"[39.0702778, -76.5455556]",39.0702778,-76.5455556,30292.0,MD,7
48742,South Laurel,south laurel,us,"[39.0697222, -76.8505556]",39.0697222,-76.8505556,21762.0,MD,5
14793,Grand Junction,grand junction,us,"[39.0638889, -108.55]",39.0638889,-108.55,45938.0,CO,10
37697,Topeka,topeka,us,"[39.0483333, -95.6777778]",39.0483333,-95.6777778,121570.0,KS,25
48703,North Bethesda,north bethesda,us,"[39.0444444, -77.1191667]",39.0444444,-77.1191667,44379.0,MD,9
37700,Shawnee,shawnee,us,"[39.0416667, -94.72]",39.0416667,-94.72,57561.0,KS,12
48740,White Oak,white oak,us,"[39.0397222, -76.9933333]",39.0397222,-76.9933333,22492.0,MD,5
48755,Beltsville,beltsville,us,"[39.0347222, -76.9077778]",39.0347222,-76.9077778,16546.0,MD,4
48732,Arnold,arnold,us,"[39.0319444, -76.5030556]",39.0319444,-76.5030556,25460.0,MD,6
37716,Junction City,junction city,us,"[39.0286111, -96.8311111]",39.0286111,-96.8311111,17215.0,KS,4
37729,Mission,mission,us,"[39.0277778, -94.6555556]",39.0277778,-94.6555556,9485.0,KS,2
48793,Hillandale,hillandale,us,"[39.0263889, -76.9744444]",39.0263889,-76.9744444,3239.0,MD,1
37725,Merriam,merriam,us,"[39.0236111, -94.6933333]",39.0236111,-94.6933333,10759.0,KS,3
39349,Edgewood,edgewood,us,"[39.0186111, -84.5819444]",39.0186111,-84.5819444,9043.0,KY,2
48702,Potomac,potomac,us,"[39.0180556, -77.2088889]",39.0180556,-77.2088889,45129.0,MD,10
62780,Blue Springs,blue springs,us,"[39.0169444, -94.2813889]",39.0169444,-94.2813889,49767.0,MO,10
39331,Erlanger,erlanger,us,"[39.0166667, -84.6008333]",39.0166667,-84.6008333,16895.0,KY,4
14814,Black Forest,black forest,us,"[39.0130556, -104.7002778]",39.0130556,-104.7002778,16096.0,CO,4
62789,Raytown,raytown,us,"[39.0086111, -94.4633333]",39.0086111,-94.4633333,29219.0,MO,6
48698,Bowie,bowie,us,"[39.0066667, -76.7794444]",39.0066667,-76.7794444,56050.0,MD,12
34645,North Vernon,north vernon,us,"[39.0061111, -85.6236111]",39.0061111,-85.6236111,6324.0,IN,2
48741,Greenbelt,greenbelt,us,"[39.0044444, -76.8758333]",39.0044444,-76.8758333,22390.0,MD,5
48758,Adelphi,adelphi,us,"[39.0030556, -76.9722222]",39.0030556,-76.9722222,15988.0,MD,4
48733,Crofton,crofton,us,"[39.0016667, -76.6877778]",39.0016667,-76.6877778,25233.0,MD,6
39317,Florence,florence,us,"[38.9988889, -84.6266667]",38.9988889,-84.6266667,25487.0,KY,6
37710,Prairie Village,prairie village,us,"[38.9916667, -94.6333333]",38.9916667,-94.6333333,21564.0,KS,5
48691,Silver Spring,silver spring,us,"[38.9905556, -77.0263889]",38.9905556,-77.0263889,77951.0,MD,16
48759,Langley Park,langley park,us,"[38.9886111, -76.9816667]",38.9886111,-76.9816667,15895.0,MD,4
48764,Glenn Dale,glenn dale,us,"[38.9875, -76.8208333]",38.9875,-76.8208333,14491.0,MD,3
37696,Overland Park,overland park,us,"[38.9822222, -94.6705556]",38.9822222,-94.6705556,166010.0,KS,34
48701,Bethesda,bethesda,us,"[38.9805556, -77.1005556]",38.9805556,-77.1005556,52801.0,MD,11
48731,College Park,college park,us,"[38.9805556, -76.9372222]",38.9805556,-76.9372222,25539.0,MD,6
48754,Parole,parole,us,"[38.9794444, -76.5308333]",38.9794444,-76.5308333,16664.0,MD,4
48714,Annapolis,annapolis,us,"[38.9783333, -76.4925]",38.9783333,-76.4925,36252.0,MD,8
48752,Takoma Park,takoma park,us,"[38.9777778, -77.0077778]",38.9777778,-77.0077778,17860.0,MD,4
37699,Lawrence,lawrence,us,"[38.9716667, -95.235]",38.9716667,-95.235,83314.0,KS,17
48769,New Carrollton,new carrollton,us,"[38.9697222, -76.8802778]",38.9697222,-76.8802778,13233.0,MD,3
122205,Herndon,herndon,us,"[38.9694444, -77.3863889]",38.9694444,-77.3863889,21499.0,VA,5
122175,Reston,reston,us,"[38.9686111, -77.3413889]",38.9686111,-77.3413889,61076.0,VA,13
37706,Leawood,leawood,us,"[38.9666667, -94.6166667]",38.9666667,-94.6166667,29978.0,KS,6
48713,Chillum,chillum,us,"[38.9636111, -76.9911111]",38.9636111,-76.9911111,36280.0,MD,8
48760,East Riverdale,east riverdale,us,"[38.9619444, -76.9222222]",38.9619444,-76.9222222,15576.0,MD,4
34606,Seymour,seymour,us,"[38.9591667, -85.8902778]",38.9591667,-85.8902778,18730.0,IN,4
9703,Clearlake,clearlake,us,"[38.9583333, -122.6252778]",38.9583333,-122.6252778,14825.0,CA,3
48761,Hyattsville,hyattsville,us,"[38.9558333, -76.9458333]",38.9558333,-76.9458333,15323.0,MD,4
31053,Godfrey,godfrey,us,"[38.9555556, -90.1866667]",38.9555556,-90.1866667,16844.0,IL,4
37703,Lenexa,lenexa,us,"[38.9536111, -94.7333333]",38.9536111,-94.7333333,43331.0,KS,9
62775,Columbia,columbia,us,"[38.9516667, -92.3338889]",38.9516667,-92.3338889,91415.0,MO,19
39327,Independence,independence,us,"[38.9430556, -84.5441667]",38.9430556,-84.5441667,18596.0,KY,4
48789,Mount Rainier,mount rainier,us,"[38.9413889, -76.9652778]",38.9413889,-76.9652778,8815.0,MD,2
122225,Wolf Trap,wolf trap,us,"[38.9397222, -77.2863889]",38.9397222,-77.2863889,14561.0,VA,3
9624,South Lake Tahoe,south lake tahoe,us,"[38.9333333, -119.9833333]",38.9333333,-119.9833333,23925.0,CA,5
9724,North Auburn,north auburn,us,"[38.9313889, -121.0808333]",38.9313889,-121.0808333,12841.0,CA,3
48788,Mitchellville,mitchellville,us,"[38.925, -76.7430556]",38.925,-76.7430556,9135.0,MD,2
122204,Tysons Corner,tysons corner,us,"[38.9186111, -77.2313889]",38.9186111,-77.2313889,22008.0,VA,5
122224,Front Royal,front royal,us,"[38.9180556, -78.1947222]",38.9180556,-78.1947222,14616.0,VA,3
17405,Milford,milford,us,"[38.9125, -75.4283333]",38.9125,-75.4283333,7129.0,DE,2
31129,Bethalto,bethalto,us,"[38.9091667, -90.0405556]",38.9091667,-90.0405556,9727.0,IL,2
122220,Vienna,vienna,us,"[38.9011111, -77.2655556]",38.9011111,-77.2655556,14986.0,VA,3
48792,Largo,largo,us,"[38.8975, -76.8305556]",38.8975,-76.8305556,8072.0,MD,2
9729,Auburn,auburn,us,"[38.8966667, -121.0758333]",38.8966667,-121.0758333,12523.0,CA,3
17249,Washington,washington,us,"[38.895, -77.0366667]",38.895,-77.0366667,552433.0,DC,111
122216,Idylwood,idylwood,us,"[38.895, -77.2119444]",38.895,-77.2119444,16805.0,VA,4
122178,Chantilly,chantilly,us,"[38.8941667, -77.4313889]",38.8941667,-77.4313889,48492.0,VA,10
9571,Lincoln,lincoln,us,"[38.8916667, -121.2919444]",38.8916667,-121.2919444,33242.0,CA,7
30985,Alton,alton,us,"[38.8905556, -90.1841667]",38.8905556,-90.1841667,29251.0,IL,6
122165,Arlington,arlington,us,"[38.8902778, -77.0844444]",38.8902778,-77.0844444,185360.0,VA,38
