,zip_code,y-2016,lat,lon,major_city,radius_in_miles,state
508,2186,27351,42.24,-71.08,Milton,4,MA
509,2188,15347,42.21,-70.96,Weymouth,3,MA
510,2189,15076,42.21,-70.93,East Weymouth,3,MA
511,2190,16886,42.17,-70.95,South Weymouth,3,MA
512,2191,8292,42.25,-70.94,North Weymouth,2,MA
513,2199,1260,42.347,-71.083,Boston,0.227272727,MA
514,2203,0,42.361,-71.06,Boston,0.113636364,MA
515,2210,2461,42.35,-71.04,Boston,1,MA
516,2215,24698,42.34,-71.1,Boston,0.909090909,MA
517,2301,60659,42.08,-71.04,Brockton,4,MA
518,2302,34154,42.09,-71,Brockton,4,MA
519,2322,4476,42.13,-71.05,Avon,2,MA
520,2324,27381,41.97,-70.98,Bridgewater,5,MA
521,2330,11557,41.9,-70.8,Carver,7,MA
522,2332,15444,42.05,-70.71,Duxbury,5,MA
523,2333,14222,42.03,-70.94,East Bridgewater,4,MA
524,2338,7753,41.99,-70.86,Halifax,4,MA
525,2339,14332,42.12,-70.85,Hanover,3,MA
526,2341,10477,42.06,-70.87,Hanson,4,MA
527,2343,10654,42.14,-71.01,Holbrook,2,MA
528,2346,24005,41.9,-70.9,Middleboro,8,MA
529,2347,11230,41.84,-70.97,Lakeville,6,MA
530,2351,16196,42.12,-70.96,Abington,3,MA
531,2356,12498,42.06,-71.12,North Easton,3,MA
532,2357,1234,42.06,-71.08,North Easton,0.909090909,MA
533,2359,18166,42.06,-70.8,Pembroke,5,MA
534,2360,58024,41.9,-70.6,Plymouth,10,MA
535,2364,13106,41.98,-70.75,Kingston,4,MA
536,2366,192,41.843,-70.744,South Carver,0.113636364,MA
537,2367,2913,41.97,-70.81,Plympton,4,MA
538,2368,33880,42.17,-71.06,Randolph,3,MA
539,2370,17725,42.13,-70.91,Rockland,4,MA
540,2375,10038,42.02,-71.11,South Easton,4,MA
541,2379,7044,42.02,-71.02,West Bridgewater,4,MA
542,2382,14767,42.08,-70.94,Whitman,3,MA
543,2420,14325,42.46,-71.22,Lexington,3,MA
544,2421,18611,42.44,-71.23,Lexington,3,MA
545,2445,21029,42.32,-71.13,Brookline,2,MA
546,2446,29589,42.34,-71.12,Brookline,1,MA
547,2451,18130,42.4,-71.26,Waltham,3,MA
548,2452,15295,42.39,-71.22,Waltham,2,MA
549,2453,29256,42.37,-71.23,Waltham,3,MA
550,2457,1622,42.31,-71.27,Babson Park,3,MA
551,2458,12868,42.35,-71.19,Newton,1,MA
552,2459,19020,42.31,-71.19,Newton Center,3,MA
553,2460,10125,42.35,-71.21,Newtonville,1,MA
554,2461,7267,42.31,-71.21,Newton Highlands,2,MA
555,2462,1419,42.33,-71.26,Newton Lower Falls,0.909090909,MA
556,2464,3136,42.313,-71.22,Newton Upper Falls,0.681818182,MA
557,2465,11875,42.35,-71.23,West Newton,1,MA
558,2466,8573,42.35,-71.25,Auburndale,1,MA
559,2467,22048,42.32,-71.16,Chestnut Hill,2,MA
560,2468,5485,42.33,-71.23,Waban,1,MA
561,2472,33874,42.37,-71.18,Watertown,3,MA
562,2474,27916,42.42,-71.16,Arlington,2,MA
563,2476,16492,42.42,-71.18,Arlington,2,MA
564,2478,25548,42.4,-71.18,Belmont,2,MA
565,2481,16328,42.32,-71.26,Wellesley Hills,3,MA
566,2482,10959,42.29,-71.3,Wellesley,2,MA
567,2492,20185,42.28,-71.25,Needham,4,MA
568,2493,11946,42.36,-71.3,Weston,4,MA
569,2494,9982,42.3,-71.22,Needham Heights,2,MA
570,2532,12370,41.73,-70.59,Buzzards Bay,6,MA
571,2534,952,41.67,-70.61,Cataumet,1,MA
572,2535,1812,41.3,-70.7,Chilmark,7,MA
573,2536,19366,41.6,-70.56,East Falmouth,5,MA
574,2537,6249,41.73,-70.43,East Sandwich,3,MA
575,2538,3228,41.78,-70.65,East Wareham,3,MA
576,2539,4247,41.39,-70.53,Edgartown,6,MA
577,2540,8635,41.57,-70.63,Falmouth,5,MA
578,2542,756,41.66,-70.57,Buzzards Bay,2,MA
579,2543,935,41.53,-70.67,Woods Hole,1,MA
580,2553,115,41.72,-70.613,Monument Beach,0.113636364,MA
581,2554,10434,41.3,-70.1,Nantucket,12,MA
582,2556,2621,41.64,-70.63,North Falmouth,2,MA
583,2557,4647,41.454,-70.562,Oak Bluffs,0.113636364,MA
584,2558,1243,41.742,-70.662,Onset,0.113636364,MA
585,2559,4243,41.69,-70.62,Pocasset,3,MA
586,2561,479,41.774,-70.541,Sagamore,0.113636364,MA
587,2562,3194,41.79,-70.53,Sagamore Beach,2,MA
588,2563,9469,41.72,-70.48,Sandwich,6,MA
589,2564,250,41.262,-69.965,Siasconset,0.113636364,MA
590,2568,4072,41.41,-70.63,Vineyard Haven,6,MA
591,2571,10628,41.8,-70.7,Wareham,8,MA
592,2575,2306,41.4,-70.64,West Tisbury,1,MA
593,2576,5225,41.77,-70.76,West Wareham,4,MA
594,2584,10,41.285,-70.099,Nantucket,0.113636364,MA
595,2601,14503,41.66,-70.3,Hyannis,3,MA
596,2630,2355,41.7,-70.3,Barnstable,3,MA
597,2631,9782,41.75,-70.07,Brewster,5,MA
598,2632,10293,41.66,-70.35,Centerville,3,MA
599,2633,3859,41.6,-70,Chatham,8,MA
600,2635,3486,41.62,-70.44,Cotuit,3,MA
601,2637,125,41.7,-70.272,Cummaquid,0.227272727,MA
602,2638,3479,41.73,-70.2,Dennis,3,MA
603,2639,2435,41.67,-70.14,Dennis Port,2,MA
604,2641,236,41.744,-70.161,East Dennis,0.170454545,MA
605,2642,4898,41.84,-69.98,Eastham,4,MA
606,2643,9,41.785,-69.97,East Orleans,0.113636364,MA
607,2644,4829,41.7,-70.52,Forestdale,5,MA
608,2645,9457,41.7,-70.06,Harwich,5,MA
609,2646,1888,41.67,-70.07,Harwich Port,2,MA
610,2647,169,41.632,-70.302,Hyannis Port,0.113636364,MA
611,2648,6456,41.67,-70.42,Marstons Mills,3,MA
612,2649,14080,41.61,-70.49,Mashpee,6,MA
613,2650,1197,41.7,-69.97,North Chatham,1,MA
614,2651,26,41.866,-69.985,North Eastham,0.113636364,MA
615,2652,781,42.02,-70.09,North Truro,2,MA
616,2653,5879,41.7,-70,Orleans,9,MA
617,2655,3465,41.63,-70.39,Osterville,3,MA
618,2657,2962,42.05,-70.18,Provincetown,5,MA
619,2659,835,41.68,-70.02,South Chatham,2,MA
620,2660,6557,41.71,-70.15,South Dennis,4,MA
621,2663,120,41.915,-70.0267,South Wellfleet,0.056818182,MA
622,2664,9049,41.66,-70.19,South Yarmouth,3,MA
623,2666,808,42.02,-70.08,Truro,5,MA
624,2667,3048,41.93,-70.02,Wellfleet,5,MA
625,2668,2934,41.71,-70.34,West Barnstable,5,MA
626,2669,251,41.682,-69.991,West Chatham,0.113636364,MA
627,2670,1325,41.67,-70.17,West Dennis,2,MA
628,2671,913,41.67,-70.11,West Harwich,2,MA
629,2672,257,41.638,-70.327,West Hyannisport,0.113636364,MA
630,2673,8571,41.65,-70.24,West Yarmouth,4,MA
631,2675,6383,41.71,-70.23,Yarmouth Port,4,MA
632,2702,4632,41.78,-71.06,Assonet,4,MA
633,2703,44121,41.94,-71.29,Attleboro,6,MA
634,2713,40,41.5,-70.8,Cuttyhunk,10,MA
635,2715,3625,41.82,-71.15,Dighton,3,MA
636,2717,4479,41.75,-70.97,East Freetown,5,MA
637,2718,6524,41.87,-71.02,East Taunton,3,MA
638,2719,16078,41.63,-70.87,Fairhaven,5,MA
639,2720,30785,41.72,-71.1,Fall River,4,MA
640,2721,25722,41.65,-71.15,Fall River,5,MA
641,2723,14162,41.69,-71.13,Fall River,1,MA
642,2724,17601,41.69,-71.18,Fall River,2,MA
643,2725,2320,41.72,-71.18,Somerset,2,MA
644,2726,15959,41.76,-71.15,Somerset,3,MA
645,2738,5014,41.72,-70.76,Marion,4,MA
646,2739,6216,41.66,-70.81,Mattapoisett,4,MA
647,2740,43531,41.64,-70.94,New Bedford,3,MA
648,2743,10422,41.71,-70.9,Acushnet,5,MA
649,2744,11231,41.61,-70.92,New Bedford,2,MA
650,2745,24419,41.7,-70.94,New Bedford,4,MA
651,2746,15419,41.67,-70.94,New Bedford,2,MA
652,2747,23382,41.7,-71,North Dartmouth,8,MA
653,2748,11849,41.56,-70.98,South Dartmouth,5,MA
654,2760,27130,41.97,-71.32,North Attleboro,5,MA
655,2762,8892,42.02,-71.33,Plainville,3,MA
656,2763,1815,41.96,-71.31,Attleboro Falls,1,MA
657,2764,3708,41.85,-71.16,North Dighton,3,MA
658,2766,19409,41.96,-71.18,Norton,6,MA
659,2767,13872,41.94,-71.06,Raynham,5,MA
660,2769,11914,41.84,-71.24,Rehoboth,6,MA
661,2770,5219,41.75,-70.85,Rochester,5,MA
662,2771,14653,41.84,-71.32,Seekonk,6,MA
663,2777,16236,41.76,-71.23,Swansea,6,MA
664,2779,6589,41.83,-71.06,Berkley,4,MA
665,2780,49807,41.91,-71.12,Taunton,5,MA
666,2790,15805,41.6,-71.1,Westport,12,MA
667,2791,284,41.52,-71.076,Westport Point,0.568181818,MA
668,2802,1078,41.92,-71.44,Albion,4,RI
669,2804,2026,41.43,-71.76,Ashaway,4,RI
670,2806,16304,41.74,-71.32,Barrington,3,RI
671,2807,885,41.19,-71.58,Block Island,4,RI
672,2808,2327,41.41,-71.74,Bradford,3,RI
673,2809,22376,41.68,-71.27,Bristol,3,RI
674,2812,1424,41.47,-71.67,Carolina,2,RI
675,2813,7776,41.4,-71.66,Charlestown,6,RI
676,2814,7562,41.9,-71.7,Chepachet,8,RI
677,2815,183,41.78,-71.66,Clayville,2,RI
678,2816,32647,41.69,-71.63,Coventry,6,RI
679,2817,6112,41.6,-71.7,West Greenwich,9,RI
680,2818,18299,41.64,-71.48,East Greenwich,5,RI
681,2822,6480,41.6,-71.7,Exeter,10,RI
682,2825,5263,41.79,-71.7,Foster,6,RI
683,2826,611,41.96,-71.64,Glendale,0.965909091,RI
684,2827,2078,41.69,-71.73,Greene,4,RI
685,2828,7479,41.88,-71.56,Greenville,2,RI
686,2830,5875,41.97,-71.65,Harrisville,5,RI
687,2831,3436,41.75,-71.59,Hope,4,RI
688,2832,4839,41.5,-71.73,Hope Valley,6,RI
689,2833,775,41.5,-71.78,Hopkinton,4,RI
690,2835,5462,41.51,-71.37,Jamestown,6,RI
691,2836,185,41.45,-71.62,Kenyon,0.795454545,RI
692,2837,3494,41.51,-71.16,Little Compton,5,RI
693,2838,3667,41.97,-71.47,Manville,1,RI
694,2839,1882,41.95,-71.64,Mapleville,3,RI
695,2840,23149,41.49,-71.32,Newport,3,RI
696,2841,1442,41.51,-71.32,Newport,0.909090909,RI
697,2842,16021,41.52,-71.28,Middletown,4,RI
698,2852,22342,41.59,-71.46,North Kingstown,6,RI
699,2857,9116,41.82,-71.65,North Scituate,6,RI
700,2858,650,41.96,-71.64,Oakland,1,RI
701,2859,7196,41.97,-71.74,Pascoag,4,RI
702,2860,46221,41.88,-71.39,Pawtucket,2,RI
703,2861,25400,41.88,-71.35,Pawtucket,2,RI
704,2863,19366,41.89,-71.39,Central Falls,0.965909091,RI
705,2864,34228,41.96,-71.43,Cumberland,6,RI
706,2865,16742,41.92,-71.44,Lincoln,4,RI
707,2871,17112,41.59,-71.26,Portsmouth,7,RI
708,2872,239,41.62,-71.32,Prudence Island,4,RI
709,2873,315,41.5,-71.73,Rockville,6,RI
710,2874,6152,41.52,-71.47,Saunderstown,4,RI
711,2875,467,41.46,-71.64,Shannock,1,RI
712,2876,250,42.001,-71.571,Slatersville,0.568181818,RI
713,2878,15795,41.61,-71.17,Tiverton,6,RI
714,2879,20928,41.43,-71.54,Wakefield,6,RI
715,2881,7715,41.48,-71.53,Kingston,2,RI
716,2882,13475,41.43,-71.47,Narragansett,6,RI
717,2885,10548,41.73,-71.26,Warren,3,RI
718,2886,28848,41.71,-71.46,Warwick,4,RI
719,2888,19805,41.75,-71.41,Warwick,3,RI
720,2889,27446,41.7,-71.39,Warwick,3,RI
721,2891,21379,41.36,-71.8,Westerly,6,RI
722,2892,4651,41.5,-71.58,West Kingston,6,RI
723,2893,29450,41.7,-71.51,West Warwick,3,RI
724,2894,854,41.45,-71.69,Wood River Junction,2,RI
725,2895,41272,42,-71.5,Woonsocket,3,RI
726,2896,11977,41.97,-71.54,North Smithfield,4,RI
727,2898,1324,41.52,-71.67,Wyoming,4,RI
728,2903,10895,41.82,-71.41,Providence,2,RI
729,2904,29480,41.85,-71.44,Providence,3,RI
730,2905,26148,41.79,-71.4,Providence,3,RI
731,2906,28412,41.84,-71.39,Providence,2,RI
732,2907,28013,41.8,-71.43,Providence,2,RI
733,2908,37234,41.84,-71.44,Providence,2,RI
734,2909,43291,41.82,-71.45,Providence,2,RI
735,2910,21024,41.78,-71.43,Cranston,2,RI
736,2911,15832,41.85,-71.47,North Providence,2,RI
737,2912,1383,41.826,-71.4,Providence,0.170454545,RI
738,2914,21575,41.81,-71.36,East Providence,2,RI
739,2915,16892,41.78,-71.36,Riverside,3,RI
740,2916,8683,41.84,-71.36,Rumford,2,RI
741,2917,14079,41.9,-71.53,Smithfield,4,RI
742,2919,29126,41.83,-71.52,Johnston,4,RI
743,2920,37463,41.77,-71.47,Cranston,4,RI
744,2921,12561,41.76,-71.52,Cranston,3,RI
745,3031,11460,42.87,-71.61,Amherst,7,NH
746,3032,5222,42.99,-71.35,Auburn,5,NH
747,3033,5148,42.75,-71.67,Brookline,4,NH
748,3034,3946,43.07,-71.31,Candia,6,NH
749,3036,4866,42.97,-71.24,Chester,5,NH
750,3037,4350,43.15,-71.25,Deerfield,7,NH
751,3038,33491,42.89,-71.28,Derry,5,NH
752,3042,6710,43.05,-71.08,Epping,5,NH
753,3043,1522,42.99,-71.82,Francestown,5,NH
754,3044,4402,42.99,-71.13,Fremont,3,NH
755,3045,13777,43.02,-71.57,Goffstown,5,NH
756,3046,2805,43.11,-71.59,Dunbarton,5,NH
757,3047,1648,42.93,-71.88,Greenfield,5,NH
758,3048,3418,42.75,-71.76,Greenville,4,NH
759,3049,7759,42.75,-71.58,Hollis,5,NH
760,3051,24801,42.76,-71.41,Hudson,6,NH
761,3052,8389,42.85,-71.45,Litchfield,5,NH
762,3053,24656,42.9,-71.4,Londonderry,7,NH
763,3054,25580,42.85,-71.52,Merrimack,6,NH
764,3055,15000,42.82,-71.67,Milford,5,NH
765,3057,2540,42.9,-71.69,Mont Vernon,4,NH
766,3060,29512,42.73,-71.46,Nashua,3,NH
767,3062,27331,42.73,-71.5,Nashua,3,NH
768,3063,16273,42.77,-71.53,Nashua,3,NH
769,3064,14163,42.78,-71.47,Nashua,2,NH
770,3070,5400,42.98,-71.69,New Boston,5,NH
771,3071,5167,42.75,-71.87,New Ipswich,5,NH
772,3076,13189,42.74,-71.32,Pelham,5,NH
773,3077,10349,43.03,-71.2,Raymond,5,NH
774,3079,28932,42.79,-71.23,Salem,5,NH
775,3082,1680,42.9,-71.77,Lyndeborough,6,NH
776,3084,1509,42.84,-71.86,Temple,5,NH
777,3086,3745,42.83,-71.77,Wilton,4,NH
778,3087,14238,42.81,-71.3,Windham,5,NH
779,3101,2809,42.99,-71.47,Manchester,1,NH
780,3102,32292,43.01,-71.5,Manchester,4,NH
781,3103,37011,42.94,-71.44,Manchester,5,NH
782,3104,31846,43.02,-71.44,Manchester,3,NH
783,3106,13954,43.07,-71.44,Hooksett,6,NH
784,3109,10384,42.97,-71.41,Manchester,3,NH
785,3110,21879,42.94,-71.54,Bedford,6,NH
786,3215,186,43.952,-71.507,Waterville Valley,0.170454545,NH
787,3216,2392,43.45,-71.79,Andover,7,NH
788,3217,2159,43.72,-71.63,Ashland,3,NH
789,3218,912,43.34,-71.28,Barnstead,5,NH
790,3220,7371,43.46,-71.47,Belmont,5,NH
791,3221,2226,43.3,-72,Bradford,10,NH
792,3222,5566,43.6,-71.8,Bristol,9,NH
793,3223,3417,43.9,-71.7,Campton,10,NH
794,3224,2203,43.35,-71.55,Canterbury,7,NH
795,3225,3633,43.36,-71.24,Center Barnstead,6,NH
796,3226,1011,43.71,-71.51,Center Harbor,5,NH
797,3227,1020,43.8,-71.4,Center Sandwich,8,NH
798,3229,5601,43.2,-71.7,Contoocook,6,NH
799,3230,1385,43.5,-71.9,Danbury,7,NH
800,3231,266,43.45,-71.8,East Andover,7,NH
801,3233,74,43.43,-71.93,Elkins,0.965909091,NH
802,3234,4649,43.22,-71.34,Epsom,5,NH
803,3235,8522,43.45,-71.68,Franklin,7,NH
804,3237,2098,43.4,-71.4,Gilmanton,7,NH
805,3238,120,43.95,-71.88,Glencliff,6,NH
806,3240,1276,43.6,-72,Grafton,7,NH
807,3241,852,43.71,-71.83,Hebron,7,NH
808,3242,4891,43.17,-71.82,Henniker,6,NH
809,3243,1022,43.52,-71.76,Hill,5,NH
810,3244,8162,43.1,-71.9,Hillsborough,9,NH
811,3245,2181,43.74,-71.6,Holderness,6,NH
812,3246,16238,43.56,-71.48,Laconia,6,NH
813,3249,7103,43.6,-71.4,Gilford,9,NH
814,3251,1337,44,-71.6,Lincoln,15,NH
815,3253,6231,43.6,-71.5,Meredith,8,NH
816,3254,4072,43.7,-71.4,Moultonborough,9,NH
817,3255,1892,43.32,-72.02,Newbury,6,NH
818,3256,2295,43.6,-71.6,New Hampton,7,NH
819,3257,4808,43.42,-71.99,New London,5,NH
820,3258,2580,43.26,-71.4,Chichester,5,NH
821,3259,305,43.88,-71.43,North Sandwich,5,NH
822,3260,685,43.37,-71.94,North Sutton,3,NH
823,3261,4299,43.22,-71.2,Northwood,5,NH
824,3262,920,44,-71.7,North Woodstock,8,NH
825,3263,4052,43.31,-71.31,Pittsfield,5,NH
826,3264,7230,43.7,-71.7,Plymouth,8,NH
827,3266,2317,43.8,-71.9,Rumney,11,NH
828,3268,1223,43.39,-71.75,Salisbury,6,NH
829,3269,2982,43.54,-71.61,Sanbornton,7,NH
830,3273,363,43.29,-71.88,South Sutton,0.397727273,NH
831,3275,11412,43.2,-71.4,Suncook,7,NH
832,3276,8286,43.43,-71.57,Tilton,7,NH
833,3278,2879,43.3,-71.8,Warner,9,NH
834,3279,749,43.94,-71.88,Warren,6,NH
835,3280,1028,43.19,-72.09,Washington,6,NH
836,3281,8892,43.08,-71.72,Weare,7,NH
837,3282,787,43.9,-71.9,Wentworth,7,NH
838,3284,953,43.49,-72.03,Springfield,5,NH
839,3285,2000,43.93,-71.65,Thornton,7,NH
840,3287,1419,43.4,-71.9,Wilmot,8,NH
841,3290,4827,43.13,-71.12,Nottingham,7,NH
842,3291,25,43.18,-71.14,West Nottingham,0.852272727,NH
843,3293,84,44,-71.6,Woodstock,19,NH
844,3301,32291,43.2,-71.5,Concord,8,NH
845,3303,16189,43.3,-71.7,Concord,9,NH
846,3304,7698,43.13,-71.55,Bow,6,NH
847,3307,5419,43.3,-71.4,Loudon,8,NH
848,3431,25715,43,-72.3,Keene,9,NH
849,3440,2670,43.06,-71.98,Antrim,5,NH
850,3441,471,42.8,-72.43,Ashuelot,5,NH
851,3442,1381,43.02,-71.91,Bennington,3,NH
852,3443,773,42.89,-72.44,Chesterfield,4,NH
853,3444,1468,42.89,-72.07,Dublin,6,NH
854,3445,733,43.01,-72.22,Sullivan,4,NH
855,3446,6039,42.86,-72.31,Swanzey,6,NH
856,3447,2392,42.76,-72.15,Fitzwilliam,5,NH
857,3448,731,43.03,-72.25,Gilsum,4,NH
858,3449,1832,42.98,-72,Hancock,5,NH
859,3450,951,42.94,-72.08,Harrisville,6,NH
860,3451,3985,42.79,-72.5,Hinsdale,6,NH
861,3452,5337,42.83,-72.06,Jaffrey,6,NH
862,3455,1935,42.9,-72.19,Marlborough,5,NH
863,3456,688,43.13,-72.21,Marlow,5,NH
864,3457,589,43.01,-72.12,Nelson,5,NH
865,3458,6786,42.9,-71.9,Peterborough,7,NH
866,3461,5907,42.75,-72.01,Rindge,6,NH
867,3462,1727,42.89,-72.41,Spofford,4,NH
868,3464,1063,43.07,-72.12,Stoddard,6,NH
869,3465,2188,42.83,-72.19,Troy,4,NH
870,3466,1096,42.89,-72.5,West Chesterfield,4,NH
871,3467,1879,42.97,-72.45,Westmoreland,6,NH
872,3470,4914,42.8,-72.3,Winchester,9,NH
873,3561,5922,44.3,-71.8,Littleton,10,NH
874,3570,10154,44.5,-71.2,Berlin,13,NH
875,3574,2540,44.2,-71.6,Bethlehem,13,NH
876,3575,132,44.256,-71.447,Bretton Woods,0.681818182,NH
877,3576,3188,44.9,-71.3,Colebrook,19,NH
878,3579,392,44.9,-71.1,Errol,14,NH
879,3580,1343,44.2,-71.8,Franconia,9,NH
880,3581,3112,44.3,-71.1,Gorham,10,NH
881,3582,2464,44.6,-71.4,Groveton,14,NH
882,3583,978,44.4,-71.46,Jefferson,6,NH
883,3584,3699,44.5,-71.5,Lancaster,8,NH
884,3585,2756,44.2,-71.9,Lisbon,10,NH
885,3586,664,44.22,-71.8,Sugar Hill,5,NH
886,3588,1643,44.6,-71.2,Milan,12,NH
887,3590,837,44.7,-71.5,North Stratford,12,NH
888,3592,1116,45.1,-71.3,Pittsburg,17,NH
889,3593,410,44.39,-71.32,Randolph,6,NH
890,3595,765,44.2,-71.4,Twin Mountain,13,NH
891,3597,372,44.995,-71.531,West Stewartstown,0.113636364,NH
892,3598,3026,44.4,-71.6,Whitefield,12,NH
893,3601,437,43.23,-72.3,Acworth,4,NH
894,3602,2853,43.1,-72.3,Alstead,8,NH
895,3603,5328,43.2,-72.4,Charlestown,9,NH
896,3604,431,43.1,-72.3,Drewsville,7,NH
897,3605,982,43.23,-72.18,Lempster,5,NH
898,3607,438,43.21,-72.28,South Acworth,4,NH
899,3608,2505,43.09,-72.41,Walpole,7,NH
900,3609,811,43.14,-72.44,North Walpole,2,NH
901,3740,757,44.18,-71.99,Bath,6,NH
902,3741,4137,43.7,-72,Canaan,10,NH
903,3743,13734,43.3,-72.3,Claremont,8,NH
904,3745,1415,43.47,-72.31,Cornish,6,NH
905,3746,249,43.47,-72.33,Cornish Flat,5,NH
906,3748,4636,43.6,-72.1,Enfield,8,NH
907,3750,905,43.7,-72.18,Etna,4,NH
908,3751,479,43.39,-72.09,Georges Mills,6,NH
909,3752,707,43.29,-72.11,Goshen,4,NH
910,3753,2975,43.51,-72.14,Grantham,6,NH
911,3754,184,43.4,-72.2,Guild,11,NH
912,3755,10689,43.7,-72.2,Hanover,8,NH
913,3765,510,44.03,-72.05,Haverhill,2,NH
914,3766,9238,43.63,-72.24,Lebanon,6,NH
915,3768,1754,43.81,-72.12,Lyme,6,NH
916,3770,602,43.53,-72.28,Meriden,2,NH
917,3771,952,44.27,-72,Monroe,6,NH
918,3773,7556,43.4,-72.2,Newport,12,NH
919,3774,1953,44.1,-71.99,North Haverhill,5,NH
920,3777,1504,43.9,-72.1,Orford,7,NH
921,3779,840,43.97,-72.04,Piermont,6,NH
922,3780,486,44.03,-71.96,Pike,5,NH
923,3781,1982,43.5,-72.3,Plainfield,8,NH
924,3782,3006,43.39,-72.09,Sunapee,6,NH
925,3784,4116,43.64,-72.3,West Lebanon,5,NH
926,3785,2409,44.1,-71.9,Woodsville,9,NH
927,3801,22297,43.07,-70.8,Portsmouth,5,NH
928,3809,3375,43.5,-71.2,Alton,10,NH
929,3810,1996,43.51,-71.28,Alton Bay,7,NH
930,3811,6757,42.84,-71.16,Atkinson,3,NH
931,3812,639,44.1,-71.3,Bartlett,11,NH
932,3813,3171,44.1,-71,Center Conway,18,NH
933,3814,2343,43.77,-71.18,Center Ossipee,7,NH
934,3816,1259,43.7,-71.3,Center Tuftonboro,8,NH
935,3817,535,43.87,-71.23,Chocorua,4,NH
936,3818,3485,44,-71.2,Conway,11,NH
937,3819,4447,42.93,-71.12,Danville,3,NH
938,3820,30762,43.19,-70.89,Dover,6,NH
939,3823,1832,43.17,-70.93,Madbury,5,NH
940,3824,15934,43.12,-70.92,Durham,5,NH
941,3825,8898,43.2,-71,Barrington,7,NH
942,3826,2251,42.89,-71.13,East Hampstead,2,NH
943,3827,3189,42.91,-70.97,East Kingston,4,NH
944,3830,2277,43.63,-71,East Wakefield,5,NH
945,3832,322,43.914,-71.08,Eaton Center,0.568181818,NH
946,3833,21475,43,-71,Exeter,7,NH
947,3835,6827,43.36,-71.08,Farmington,6,NH
948,3836,1324,43.85,-71.09,Freedom,7,NH
949,3837,1646,43.4,-71.3,Gilmanton Iron Works,7,NH
950,3838,1123,44.17,-71.23,Glen,6,NH
951,3839,3914,43.26,-70.98,Rochester,3,NH
952,3840,3930,43.03,-70.85,Greenland,3,NH
953,3841,6424,42.88,-71.18,Hampstead,3,NH
954,3842,15156,42.91,-70.81,Hampton,4,NH
955,3844,2371,42.93,-70.87,Hampton Falls,4,NH
956,3845,1077,44.12,-71.14,Intervale,4,NH
957,3846,1082,44.19,-71.18,Jackson,6,NH
958,3847,194,44.03,-71.09,Kearsarge,5,NH
959,3848,6094,42.91,-71.06,Kingston,5,NH
960,3849,1248,43.9,-71.11,Madison,6,NH
961,3850,320,43.687,-71.299,Melvin Village,0.511363636,NH
962,3851,3967,43.44,-71.02,Milton,6,NH
963,3852,624,43.51,-70.98,Milton Mills,3,NH
964,3853,542,43.64,-71.3,Mirror Lake,5,NH
965,3854,935,43.06,-70.72,New Castle,1,NH
966,3855,2667,43.5,-71.1,New Durham,10,NH
967,3856,1526,43.04,-70.96,Newfields,4,NH
968,3857,8953,43.07,-70.95,Newmarket,4,NH
969,3858,4787,42.86,-71.04,Newton,3,NH
970,3860,4480,44,-71.2,North Conway,9,NH
971,3861,4388,43.13,-71.02,Lee,4,NH
972,3862,4384,42.98,-70.83,North Hampton,4,NH
973,3864,1668,43.69,-71.11,Ossipee,7,NH
974,3865,7620,42.84,-71.1,Plaistow,3,NH
975,3867,20866,43.3,-70.99,Rochester,7,NH
976,3868,5272,43.33,-70.94,Rochester,5,NH
977,3869,2465,43.22,-70.85,Rollinsford,3,NH
978,3870,5310,43.01,-70.76,Rye,4,NH
979,3871,45,42.977,-70.765,Rye Beach,0.113636364,NH
980,3872,3352,43.6,-71,Sanbornville,9,NH
981,3873,6061,42.93,-71.18,Sandown,3,NH
982,3874,8809,42.88,-70.86,Seabrook,4,NH
983,3875,1349,43.88,-71.2,Silver Lake,5,NH
984,3878,11821,43.26,-70.88,Somersworth,3,NH
985,3882,1352,43.74,-71.06,Effingham,6,NH
986,3883,110,43.81,-71.29,South Tamworth,4,NH
987,3884,3936,43.3,-71.2,Strafford,7,NH
988,3885,7214,43.01,-70.9,Stratham,4,NH
989,3886,2144,43.87,-71.28,Tamworth,6,NH
990,3887,1946,43.48,-71.06,Union,5,NH
991,3890,262,43.81,-71.23,West Ossipee,3,NH
992,3894,6185,43.6,-71.2,Wolfeboro,7,NH
993,3901,7507,43.31,-70.84,Berwick,6,ME
994,3902,2438,43.22,-70.64,Cape Neddick,5,ME
995,3903,6318,43.15,-70.78,Eliot,5,ME
996,3904,7957,43.11,-70.73,Kittery,4,ME
997,3905,1657,43.09,-70.69,Kittery Point,3,ME
998,3906,4687,43.3,-70.8,North Berwick,7,ME
999,3907,1205,43.25,-70.62,Ogunquit,2,ME
1000,3908,7332,43.24,-70.74,South Berwick,6,ME
1001,3909,9834,43.16,-70.67,York,6,ME
1002,3910,425,43.172,-70.608,York Beach,0.113636364,ME
1003,3911,64,43.136,-70.645,York Harbor,0.113636364,ME
1004,4001,2551,43.5,-70.9,Acton,8,ME
1005,4002,7422,43.5,-70.7,Alfred,8,ME
1006,4003,315,43.73,-70,Bailey Island,2,ME
1007,4005,23127,43.5,-70.5,Biddeford,10,ME
1008,4006,146,43.445,-70.344,Biddeford Pool,0.681818182,ME
1009,4008,2849,44.03,-69.87,Bowdoinham,6,ME
1010,4009,5300,44,-70.8,Bridgton,9,ME
